sample,replicate,sample_label,point_index,height,distance_mm,force_N,strain_percent,stress_mPa
3,7,sample 3 replicate 7,1,2.650000000000002,0.0,-0.0021,0.0,-0.0823
3,7,sample 3 replicate 7,2,2.650000000000002,0.05,0.0,1.8868,0.0
3,7,sample 3 replicate 7,3,2.650000000000002,0.1,0.023,3.7736,0.9013
3,7,sample 3 replicate 7,4,2.650000000000002,0.15,0.0751,5.6604,2.9428
3,7,sample 3 replicate 7,5,2.650000000000002,0.2,0.1336,7.5472,5.2351
3,7,sample 3 replicate 7,6,2.650000000000002,0.25,0.167,9.434,6.5439
3,7,sample 3 replicate 7,7,2.650000000000002,0.3,0.2275,11.3208,8.9146
3,7,sample 3 replicate 7,8,2.650000000000002,0.35,0.2692,13.2075,10.5486
3,7,sample 3 replicate 7,9,2.650000000000002,0.4,0.2734,15.0943,10.7132
3,7,sample 3 replicate 7,10,2.650000000000002,0.45,0.2838,16.9811,11.1207
3,7,sample 3 replicate 7,11,2.650000000000002,0.5,0.3026,18.8679,11.8574
3,7,sample 3 replicate 7,12,2.650000000000002,0.55,0.3652,20.7547,14.3103
3,7,sample 3 replicate 7,13,2.650000000000002,0.6,0.4049,22.6415,15.866
3,7,sample 3 replicate 7,14,2.650000000000002,0.65,0.4216,24.5283,16.5204
3,7,sample 3 replicate 7,15,2.650000000000002,0.7,0.4445,26.4151,17.4177
3,7,sample 3 replicate 7,16,2.650000000000002,0.75,0.5155,28.3019,20.1998
3,7,sample 3 replicate 7,17,2.650000000000002,0.8,0.551,30.1887,21.5909
3,7,sample 3 replicate 7,18,2.650000000000002,0.85,0.5718,32.0755,22.406
3,7,sample 3 replicate 7,19,2.650000000000002,0.9,0.6386,33.9623,25.0235
3,7,sample 3 replicate 7,20,2.650000000000002,0.95,0.6804,35.8491,26.6614
3,7,sample 3 replicate 7,21,2.650000000000002,1.0,0.7117,37.7358,27.8879
3,7,sample 3 replicate 7,22,2.650000000000002,1.05,0.8014,39.6226,31.4028
3,7,sample 3 replicate 7,23,2.650000000000002,1.1,0.8411,41.5094,32.9585
3,7,sample 3 replicate 7,24,2.650000000000002,1.15,0.8974,43.3962,35.1646
3,7,sample 3 replicate 7,25,2.650000000000002,1.2,0.9621,45.283,37.6998
3,7,sample 3 replicate 7,26,2.650000000000002,1.25,1.0226,47.1698,40.0705
3,7,sample 3 replicate 7,27,2.650000000000002,1.3,1.0957,49.0566,42.935
3,7,sample 3 replicate 7,28,2.650000000000002,1.35,1.1708,50.9434,45.8777
3,7,sample 3 replicate 7,29,2.650000000000002,1.4,1.2501,52.8302,48.9851
3,7,sample 3 replicate 7,30,2.650000000000002,1.45,1.3461,54.717,52.7469
3,7,sample 3 replicate 7,31,2.650000000000002,1.5,1.4463,56.6038,56.6732
3,7,sample 3 replicate 7,32,2.650000000000002,1.55,1.5527,58.4906,60.8425
3,7,sample 3 replicate 7,33,2.650000000000002,1.6,1.6696,60.3774,65.4232
3,7,sample 3 replicate 7,34,2.650000000000002,1.65,1.7948,62.2642,70.3292
3,7,sample 3 replicate 7,35,2.650000000000002,1.7,1.9242,64.1509,75.3997
3,7,sample 3 replicate 7,36,2.650000000000002,1.75,2.0787,66.0377,81.4538
3,7,sample 3 replicate 7,37,2.650000000000002,1.8,2.2498,67.9245,88.1583
3,7,sample 3 replicate 7,38,2.650000000000002,1.85,2.4522,69.8113,96.0893
3,7,sample 3 replicate 7,39,2.650000000000002,1.9,2.6714,71.6981,104.6787
3,7,sample 3 replicate 7,40,2.650000000000002,1.95,2.9281,73.5849,114.7375
3,7,sample 3 replicate 7,41,2.650000000000002,2.0,3.237,75.4717,126.8417
3,7,sample 3 replicate 7,42,2.650000000000002,2.05,0.8452,77.3585,33.1191
4,7,sample 4 replicate 7,1,2.650000000000002,0.0,0.0,0.0,0.0
