sample,replicate,sample_label,point_index,height,distance_mm,force_N,strain_percent,stress_mPa
1,6,sample 1 replicate 6,70,4.25,3.45,0.1231,81.1765,4.8237
1,6,sample 1 replicate 6,71,4.25,3.5,0.1127,82.3529,4.4161
1,6,sample 1 replicate 6,72,4.25,3.55,0.1461,83.5294,5.7249
1,6,sample 1 replicate 6,73,4.25,3.6,0.1503,84.7059,5.8895
1,6,sample 1 replicate 6,74,4.25,3.65,0.1586,85.8824,6.2147
1,6,sample 1 replicate 6,75,4.25,3.7,0.1273,87.0588,4.9882
1,6,sample 1 replicate 6,76,4.25,3.75,0.167,88.2353,6.5439
1,6,sample 1 replicate 6,77,4.25,3.8,0.167,89.4118,6.5439
1,6,sample 1 replicate 6,78,4.25,3.85,0.1857,90.5882,7.2766
1,6,sample 1 replicate 6,79,4.25,3.9,0.1837,91.7647,7.1983
1,6,sample 1 replicate 6,80,4.25,3.95,0.2045,92.9412,8.0133
1,6,sample 1 replicate 6,81,4.25,4.0,0.2191,94.1176,8.5854
1,6,sample 1 replicate 6,82,4.25,4.05,0.2421,95.2941,9.4867
1,6,sample 1 replicate 6,83,4.25,4.1,0.2463,96.4706,9.6513
1,6,sample 1 replicate 6,84,4.25,4.15,0.2838,97.6471,11.1207
1,6,sample 1 replicate 6,85,4.25,4.2,0.3193,98.8235,12.5118
1,6,sample 1 replicate 6,86,4.25,4.25,0.2504,100.0,9.8119
1,6,sample 1 replicate 6,87,4.25,4.3,0.1878,101.1765,7.3589
1,6,sample 1 replicate 6,88,4.25,4.35,0.1941,102.3529,7.6058
1,6,sample 1 replicate 6,89,4.25,4.4,0.2087,103.5294,8.1779
1,6,sample 1 replicate 6,90,4.25,4.45,0.2713,104.7059,10.6309
1,6,sample 1 replicate 6,91,4.25,4.5,0.3235,105.8824,12.6763
1,6,sample 1 replicate 6,92,4.25,4.55,0.3819,107.0588,14.9647
1,6,sample 1 replicate 6,93,4.25,4.6,0.4612,108.2353,18.0721
1,6,sample 1 replicate 6,94,4.25,4.65,0.6094,109.4118,23.8793
1,6,sample 1 replicate 6,95,4.25,4.7,0.7221,110.5882,28.2955
1,6,sample 1 replicate 6,96,4.25,4.75,0.9517,111.7647,37.2923
1,6,sample 1 replicate 6,97,4.25,4.8,1.3273,112.9412,52.0102
1,6,sample 1 replicate 6,98,4.25,4.85,2.5566,114.1176,100.1803
1,6,sample 1 replicate 6,99,4.25,4.9,3.8297,115.2941,150.0666
1,6,sample 1 replicate 6,100,4.25,4.95,5.0568,116.4706,198.1505
1,6,sample 1 replicate 6,101,4.25,5.0,6.2673,117.6471,245.5839
1,6,sample 1 replicate 6,102,4.25,5.05,7.6614,118.8235,300.2116
1,6,sample 1 replicate 6,103,4.25,5.1,9.377,120.0,367.4373
1,6,sample 1 replicate 6,104,4.25,5.15,11.1593,121.1765,437.2766
2,6,sample 2 replicate 6,1,0.8000000000000007,0.0,0.0271,0.0,1.0619
2,6,sample 2 replicate 6,2,0.8000000000000007,0.05,0.0417,6.25,1.634
2,6,sample 2 replicate 6,3,0.8000000000000007,0.1,0.0501,12.5,1.9632
2,6,sample 2 replicate 6,4,0.8000000000000007,0.15,0.0647,18.75,2.5353
2,6,sample 2 replicate 6,5,0.8000000000000007,0.2,0.0772,25.0,3.0251
2,6,sample 2 replicate 6,6,0.8000000000000007,0.25,0.0918,31.25,3.5972
2,6,sample 2 replicate 6,7,0.8000000000000007,0.3,0.1252,37.5,4.906
2,6,sample 2 replicate 6,8,0.8000000000000007,0.35,0.1419,43.75,5.5603
2,6,sample 2 replicate 6,9,0.8000000000000007,0.4,0.1544,50.0,6.0502
2,6,sample 2 replicate 6,10,0.8000000000000007,0.45,0.121,56.25,4.7414
2,6,sample 2 replicate 6,11,0.8000000000000007,0.5,0.073,62.5,2.8605
2,6,sample 2 replicate 6,12,0.8000000000000007,0.55,0.1419,68.75,5.5603
2,6,sample 2 replicate 6,13,0.8000000000000007,0.6,0.2087,75.0,8.1779
2,6,sample 2 replicate 6,14,0.8000000000000007,0.65,0.2671,81.25,10.4663
2,6,sample 2 replicate 6,15,0.8000000000000007,0.7,0.3381,87.5,13.2484
2,6,sample 2 replicate 6,16,0.8000000000000007,0.75,0.4696,93.75,18.4013
2,6,sample 2 replicate 6,17,0.8000000000000007,0.8,0.6324,100.0,24.7806
2,6,sample 2 replicate 6,18,0.8000000000000007,0.85,0.8682,106.25,34.0204
2,6,sample 2 replicate 6,19,0.8000000000000007,0.9,1.1166,112.5,43.7539
2,6,sample 2 replicate 6,20,0.8000000000000007,0.95,1.3419,118.75,52.5823
2,6,sample 2 replicate 6,21,0.8000000000000007,1.0,1.9305,125.0,75.6466
2,6,sample 2 replicate 6,22,0.8000000000000007,1.05,2.9803,131.25,116.7829
2,6,sample 2 replicate 6,23,0.8000000000000007,1.1,4.1636,137.5,163.1505
2,6,sample 2 replicate 6,24,0.8000000000000007,1.15,5.3866,143.75,211.0737
2,6,sample 2 replicate 6,25,0.8000000000000007,1.2,6.6117,150.0,259.0792
2,6,sample 2 replicate 6,26,0.8000000000000007,1.25,8.0872,156.25,316.8966
2,6,sample 2 replicate 6,27,0.8000000000000007,1.3,9.7443,162.5,381.8299
2,6,sample 2 replicate 6,28,0.8000000000000007,1.35,11.4932,168.75,450.3605
3,6,sample 3 replicate 6,1,0.4499999999999993,0.0,-0.0209,0.0,-0.819
3,6,sample 3 replicate 6,2,0.4499999999999993,0.05,0.0146,11.1111,0.5721
3,6,sample 3 replicate 6,3,0.4499999999999993,0.1,0.0605,22.2222,2.3707
3,6,sample 3 replicate 6,4,0.4499999999999993,0.15,0.1461,33.3333,5.7249
3,6,sample 3 replicate 6,5,0.4499999999999993,0.2,0.2525,44.4444,9.8942
3,6,sample 3 replicate 6,6,0.4499999999999993,0.25,0.3506,55.5556,13.7382
3,6,sample 3 replicate 6,7,0.4499999999999993,0.3,0.5385,66.6667,21.1011
3,6,sample 3 replicate 6,8,0.4499999999999993,0.35,0.7242,77.7778,28.3777
3,6,sample 3 replicate 6,9,0.4499999999999993,0.4,0.887,88.8889,34.7571
3,6,sample 3 replicate 6,10,0.4499999999999993,0.45,1.0957,100.0,42.935
3,6,sample 3 replicate 6,11,0.4499999999999993,0.5,1.2919,111.1111,50.623
3,6,sample 3 replicate 6,12,0.4499999999999993,0.55,1.5924,122.2222,62.3981
3,6,sample 3 replicate 6,13,0.4499999999999993,0.6,1.9075,133.3333,74.7453
3,6,sample 3 replicate 6,14,0.4499999999999993,0.65,2.9907,144.4444,117.1904
3,6,sample 3 replicate 6,15,0.4499999999999993,0.7,4.3869,155.5556,171.9005
3,6,sample 3 replicate 6,16,0.4499999999999993,0.75,5.8186,166.6667,228.0016
3,6,sample 3 replicate 6,17,0.4499999999999993,0.8,7.2628,177.7778,284.5925
3,6,sample 3 replicate 6,18,0.4499999999999993,0.85,8.5568,188.8889,335.2978
3,6,sample 3 replicate 6,19,0.4499999999999993,0.9,10.1304,200.0,396.9592
