sample,replicate,sample_label,point_index,height,distance_mm,force_N,strain_percent,stress_mPa
4,8,sample 4 replicate 8,1,2.349999999999998,0.0,0.0,0.0,0.0
4,8,sample 4 replicate 8,2,2.349999999999998,0.05,0.0104,2.1277,0.0408
4,8,sample 4 replicate 8,3,2.349999999999998,0.1,0.0543,4.2553,0.2128
4,8,sample 4 replicate 8,4,2.349999999999998,0.15,0.144,6.383,0.5643
4,8,sample 4 replicate 8,5,2.349999999999998,0.2,0.2337,8.5106,0.9158
4,8,sample 4 replicate 8,6,2.349999999999998,0.25,0.3423,10.6383,1.3413
4,8,sample 4 replicate 8,7,2.349999999999998,0.3,0.4362,12.766,1.7092
4,8,sample 4 replicate 8,8,2.349999999999998,0.35,0.5405,14.8936,2.1179
4,8,sample 4 replicate 8,9,2.349999999999998,0.4,0.6365,17.0213,2.4941
4,8,sample 4 replicate 8,10,2.349999999999998,0.45,0.743,19.1489,2.9114
4,8,sample 4 replicate 8,11,2.349999999999998,0.5,0.8515,21.2766,3.3366
4,8,sample 4 replicate 8,12,2.349999999999998,0.55,0.9559,23.4043,3.7457
4,8,sample 4 replicate 8,13,2.349999999999998,0.6,1.0706,25.5319,4.1951
4,8,sample 4 replicate 8,14,2.349999999999998,0.65,1.1792,27.6596,4.6207
4,8,sample 4 replicate 8,15,2.349999999999998,0.7,1.2981,29.7872,5.0866
4,8,sample 4 replicate 8,16,2.349999999999998,0.75,1.4129,31.9149,5.5364
4,8,sample 4 replicate 8,17,2.349999999999998,0.8,1.5256,34.0426,5.9781
4,8,sample 4 replicate 8,18,2.349999999999998,0.85,1.6571,36.1702,6.4933
4,8,sample 4 replicate 8,19,2.349999999999998,0.9,1.7781,38.2979,6.9675
4,8,sample 4 replicate 8,20,2.349999999999998,0.95,1.9075,40.4255,7.4745
4,8,sample 4 replicate 8,21,2.349999999999998,1.0,2.0495,42.5532,8.031
4,8,sample 4 replicate 8,22,2.349999999999998,1.05,2.1788,44.6809,8.5376
4,8,sample 4 replicate 8,23,2.349999999999998,1.1,2.3229,46.8085,9.1023
4,8,sample 4 replicate 8,24,2.349999999999998,1.15,2.4564,48.9362,9.6254
4,8,sample 4 replicate 8,25,2.349999999999998,1.2,2.6171,51.0638,10.2551
4,8,sample 4 replicate 8,26,2.349999999999998,1.25,2.7799,53.1915,10.893
4,8,sample 4 replicate 8,27,2.349999999999998,1.3,2.9406,55.3191,11.5227
4,8,sample 4 replicate 8,28,2.349999999999998,1.35,3.1097,57.4468,12.1853
4,8,sample 4 replicate 8,29,2.349999999999998,1.4,3.31,59.5745,12.9702
4,8,sample 4 replicate 8,30,2.349999999999998,1.45,3.5041,61.7021,13.7308
4,8,sample 4 replicate 8,31,2.349999999999998,1.5,3.7149,63.8298,14.5568
4,8,sample 4 replicate 8,32,2.349999999999998,1.55,3.9445,65.9574,15.4565
4,8,sample 4 replicate 8,33,2.349999999999998,1.6,3.9758,68.0851,15.5792
4,8,sample 4 replicate 8,34,2.349999999999998,1.65,4.1886,70.2128,16.413
4,8,sample 4 replicate 8,35,2.349999999999998,1.7,4.4725,72.3404,17.5255
4,8,sample 4 replicate 8,36,2.349999999999998,1.75,4.7855,74.4681,18.752
4,8,sample 4 replicate 8,37,2.349999999999998,1.8,5.0861,76.5957,19.9299
4,8,sample 4 replicate 8,38,2.349999999999998,1.85,5.3762,78.7234,21.0666
4,8,sample 4 replicate 8,39,2.349999999999998,1.9,5.541,80.8511,21.7124
4,8,sample 4 replicate 8,40,2.349999999999998,1.95,5.0318,82.9787,19.7171
4,8,sample 4 replicate 8,41,2.349999999999998,2.0,1.5277,85.1064,5.9863
5,8,sample 5 replicate 8,1,2.349999999999998,0.0,0.0063,0.0,0.0247
5,8,sample 5 replicate 8,2,2.349999999999998,0.05,0.0146,2.1277,0.0572
5,8,sample 5 replicate 8,3,2.349999999999998,0.1,0.0438,4.2553,0.1716
5,8,sample 5 replicate 8,4,2.349999999999998,0.15,0.1064,6.383,0.4169
5,8,sample 5 replicate 8,5,2.349999999999998,0.2,0.2024,8.5106,0.7931
