sample,replicate,sample_label,point_index,height,distance_mm,force_N,strain_percent,stress_mPa
1,1,sample 1 replicate 1,1,2.4499999999999993,0.0,0.0209,0.0,0.819
1,1,sample 1 replicate 1,2,2.4499999999999993,0.05,0.0355,2.0408,1.3911
1,1,sample 1 replicate 1,3,2.4499999999999993,0.1,0.0501,4.0816,1.9632
1,1,sample 1 replicate 1,4,2.4499999999999993,0.15,0.0835,6.1224,3.2719
1,1,sample 1 replicate 1,5,2.4499999999999993,0.2,0.1377,8.1633,5.3958
1,1,sample 1 replicate 1,6,2.4499999999999993,0.25,0.1837,10.2041,7.1983
1,1,sample 1 replicate 1,7,2.4499999999999993,0.3,0.2671,12.2449,10.4663
1,1,sample 1 replicate 1,8,2.4499999999999993,0.35,0.3151,14.2857,12.3472
1,1,sample 1 replicate 1,9,2.4499999999999993,0.4,0.3736,16.3265,14.6395
1,1,sample 1 replicate 1,10,2.4499999999999993,0.45,0.4258,18.3673,16.685
1,1,sample 1 replicate 1,11,2.4499999999999993,0.5,0.5009,20.4082,19.6277
1,1,sample 1 replicate 1,12,2.4499999999999993,0.55,0.5593,22.449,21.9161
1,1,sample 1 replicate 1,13,2.4499999999999993,0.6,0.6178,24.4898,24.2085
1,1,sample 1 replicate 1,14,2.4499999999999993,0.65,0.695,26.5306,27.2335
1,1,sample 1 replicate 1,15,2.4499999999999993,0.7,0.7805,28.5714,30.5839
1,1,sample 1 replicate 1,16,2.4499999999999993,0.75,0.8181,30.6122,32.0572
1,1,sample 1 replicate 1,17,2.4499999999999993,0.8,0.864,32.6531,33.8558
1,1,sample 1 replicate 1,18,2.4499999999999993,0.85,0.9454,34.6939,37.0455
1,1,sample 1 replicate 1,19,2.4499999999999993,0.9,1.0226,36.7347,40.0705
1,1,sample 1 replicate 1,20,2.4499999999999993,0.95,1.0894,38.7755,42.6881
1,1,sample 1 replicate 1,21,2.4499999999999993,1.0,1.1583,40.8163,45.3879
1,1,sample 1 replicate 1,22,2.4499999999999993,1.05,1.2334,42.8571,48.3307
1,1,sample 1 replicate 1,23,2.4499999999999993,1.1,1.3002,44.898,50.9483
1,1,sample 1 replicate 1,24,2.4499999999999993,1.15,1.3941,46.9388,54.6277
1,1,sample 1 replicate 1,25,2.4499999999999993,1.2,1.4713,48.9796,57.6528
1,1,sample 1 replicate 1,26,2.4499999999999993,1.25,1.5569,51.0204,61.0071
1,1,sample 1 replicate 1,27,2.4499999999999993,1.3,1.6613,53.0612,65.098
1,1,sample 1 replicate 1,28,2.4499999999999993,1.35,1.751,55.102,68.6129
1,1,sample 1 replicate 1,29,2.4499999999999993,1.4,1.8345,57.1429,71.8848
1,1,sample 1 replicate 1,30,2.4499999999999993,1.45,1.9534,59.1837,76.5439
1,1,sample 1 replicate 1,31,2.4499999999999993,1.5,2.0787,61.2245,81.4538
