sample,replicate,sample_label,point_index,height,distance_mm,force_N,strain_percent,stress_mPa
5,5,sample 5 replicate 5,1,2.4499999999999993,0.0,0.0021,0.0,0.0823
5,5,sample 5 replicate 5,2,2.4499999999999993,0.05,0.0104,2.0408,0.4075
5,5,sample 5 replicate 5,3,2.4499999999999993,0.1,0.0355,4.0816,1.3911
5,5,sample 5 replicate 5,4,2.4499999999999993,0.15,0.0626,6.1224,2.453
5,5,sample 5 replicate 5,5,2.4499999999999993,0.2,0.1023,8.1633,4.0086
5,5,sample 5 replicate 5,6,2.4499999999999993,0.25,0.144,10.2041,5.6426
5,5,sample 5 replicate 5,7,2.4499999999999993,0.3,0.2254,12.2449,8.8323
5,5,sample 5 replicate 5,8,2.4499999999999993,0.35,0.3757,14.2857,14.7218
5,5,sample 5 replicate 5,9,2.4499999999999993,0.4,0.5197,16.3265,20.3644
5,5,sample 5 replicate 5,10,2.4499999999999993,0.45,0.6553,18.3673,25.6779
5,5,sample 5 replicate 5,11,2.4499999999999993,0.5,0.7993,20.4082,31.3205
5,5,sample 5 replicate 5,12,2.4499999999999993,0.55,0.9245,22.449,36.2265
5,5,sample 5 replicate 5,13,2.4499999999999993,0.6,1.0372,24.4898,40.6426
5,5,sample 5 replicate 5,14,2.4499999999999993,0.65,1.1499,26.5306,45.0588
5,5,sample 5 replicate 5,15,2.4499999999999993,0.7,1.2773,28.5714,50.0509
5,5,sample 5 replicate 5,16,2.4499999999999993,0.75,1.3837,30.6122,54.2202
5,5,sample 5 replicate 5,17,2.4499999999999993,0.8,1.4922,32.6531,58.4718
5,5,sample 5 replicate 5,18,2.4499999999999993,0.85,1.5924,34.6939,62.3981
5,5,sample 5 replicate 5,19,2.4499999999999993,0.9,1.703,36.7347,66.732
5,5,sample 5 replicate 5,20,2.4499999999999993,0.95,1.7927,38.7755,70.2469
5,5,sample 5 replicate 5,21,2.4499999999999993,1.0,1.8929,40.8163,74.1732
5,5,sample 5 replicate 5,22,2.4499999999999993,1.05,1.9701,42.8571,77.1983
5,5,sample 5 replicate 5,23,2.4499999999999993,1.1,2.0014,44.898,78.4248
5,5,sample 5 replicate 5,24,2.4499999999999993,1.15,2.1162,46.9388,82.9232
5,5,sample 5 replicate 5,25,2.4499999999999993,1.2,2.302,48.9796,90.2038
5,5,sample 5 replicate 5,26,2.4499999999999993,1.25,2.4919,51.0204,97.645
5,5,sample 5 replicate 5,27,2.4499999999999993,1.3,2.6902,53.0612,105.4154
5,5,sample 5 replicate 5,28,2.4499999999999993,1.35,2.8968,55.102,113.511
5,5,sample 5 replicate 5,29,2.4499999999999993,1.4,3.1243,57.1429,122.4255
5,5,sample 5 replicate 5,30,2.4499999999999993,1.45,3.3601,59.1837,131.6654
5,5,sample 5 replicate 5,31,2.4499999999999993,1.5,3.6084,61.2245,141.395
5,5,sample 5 replicate 5,32,2.4499999999999993,1.55,3.8756,63.2653,151.8652
5,5,sample 5 replicate 5,33,2.4499999999999993,1.6,4.1782,65.3061,163.7226
5,5,sample 5 replicate 5,34,2.4499999999999993,1.65,4.4704,67.3469,175.1724
5,5,sample 5 replicate 5,35,2.4499999999999993,1.7,4.844,69.3878,189.8119
5,5,sample 5 replicate 5,36,2.4499999999999993,1.75,5.2134,71.4286,204.2868
5,5,sample 5 replicate 5,37,2.4499999999999993,1.8,5.6329,73.4694,220.7249
5,5,sample 5 replicate 5,38,2.4499999999999993,1.85,6.0377,75.5102,236.587
5,5,sample 5 replicate 5,39,2.4499999999999993,1.9,6.4844,77.551,254.0909
5,5,sample 5 replicate 5,40,2.4499999999999993,1.95,6.9539,79.5918,272.4882
5,5,sample 5 replicate 5,41,2.4499999999999993,2.0,7.4819,81.6327,293.1779
5,5,sample 5 replicate 5,42,2.4499999999999993,2.05,8.1018,83.6735,317.4687
