sample,replicate,sample_label,point_index,height,distance_mm,force_N,strain_percent,stress_mPa
7,1,sample 7 replicate 1,1,2.3000000000000007,0.0,0.0063,0.0,0.0247
7,1,sample 7 replicate 1,2,2.3000000000000007,0.05,0.0292,2.1739,0.1144
7,1,sample 7 replicate 1,3,2.3000000000000007,0.1,0.1002,4.3478,0.3926
7,1,sample 7 replicate 1,4,2.3000000000000007,0.15,0.1398,6.5217,0.5478
7,1,sample 7 replicate 1,5,2.3000000000000007,0.2,0.1899,8.6957,0.7441
7,1,sample 7 replicate 1,6,2.3000000000000007,0.25,0.2546,10.8696,0.9976
7,1,sample 7 replicate 1,7,2.3000000000000007,0.3,0.2901,13.0435,1.1368
7,1,sample 7 replicate 1,8,2.3000000000000007,0.35,0.359,15.2174,1.4067
7,1,sample 7 replicate 1,9,2.3000000000000007,0.4,0.407,17.3913,1.5948
7,1,sample 7 replicate 1,10,2.3000000000000007,0.45,0.4675,19.5652,1.8319
7,1,sample 7 replicate 1,11,2.3000000000000007,0.5,0.5238,21.7391,2.0525
7,1,sample 7 replicate 1,12,2.3000000000000007,0.55,0.5468,23.913,2.1426
7,1,sample 7 replicate 1,13,2.3000000000000007,0.6,0.6407,26.087,2.5106
7,1,sample 7 replicate 1,14,2.3000000000000007,0.65,0.6783,28.2609,2.6579
7,1,sample 7 replicate 1,15,2.3000000000000007,0.7,0.7534,30.4348,2.9522
7,1,sample 7 replicate 1,16,2.3000000000000007,0.75,0.816,32.6087,3.1975
7,1,sample 7 replicate 1,17,2.3000000000000007,0.8,0.9079,34.7826,3.5576
7,1,sample 7 replicate 1,18,2.3000000000000007,0.85,0.9517,36.9565,3.7292
7,1,sample 7 replicate 1,19,2.3000000000000007,0.9,1.0539,39.1304,4.1297
7,1,sample 7 replicate 1,20,2.3000000000000007,0.95,1.1249,41.3043,4.4079
7,1,sample 7 replicate 1,21,2.3000000000000007,1.0,1.223,43.4783,4.7923
7,1,sample 7 replicate 1,22,2.3000000000000007,1.05,1.3086,45.6522,5.1277
7,1,sample 7 replicate 1,23,2.3000000000000007,1.1,1.4087,47.8261,5.52
7,1,sample 7 replicate 1,24,2.3000000000000007,1.15,1.4818,50.0,5.8064
7,1,sample 7 replicate 1,25,2.3000000000000007,1.2,1.584,52.1739,6.2069
7,1,sample 7 replicate 1,26,2.3000000000000007,1.25,1.7093,54.3478,6.6979
7,1,sample 7 replicate 1,27,2.3000000000000007,1.3,1.8491,56.5217,7.2457
7,1,sample 7 replicate 1,28,2.3000000000000007,1.35,2.0098,58.6957,7.8754
8,1,sample 8 replicate 1,1,2.599999999999998,0.0,-0.0083,0.0,-0.0325
8,1,sample 8 replicate 1,2,2.599999999999998,0.05,0.0042,1.9231,0.0165
8,1,sample 8 replicate 1,3,2.599999999999998,0.1,0.025,3.8462,0.098
8,1,sample 8 replicate 1,4,2.599999999999998,0.15,0.1377,5.7692,0.5396
8,1,sample 8 replicate 1,5,2.599999999999998,0.2,0.2254,7.6923,0.8832
8,1,sample 8 replicate 1,6,2.599999999999998,0.25,0.2964,9.6154,1.1614
8,1,sample 8 replicate 1,7,2.599999999999998,0.3,0.4007,11.5385,1.5701
8,1,sample 8 replicate 1,8,2.599999999999998,0.35,0.4821,13.4615,1.8891
8,1,sample 8 replicate 1,9,2.599999999999998,0.4,0.5447,15.3846,2.1344
8,1,sample 8 replicate 1,10,2.599999999999998,0.45,0.647,17.3077,2.5353
8,1,sample 8 replicate 1,11,2.599999999999998,0.5,0.7033,19.2308,2.7559
8,1,sample 8 replicate 1,12,2.599999999999998,0.55,0.8119,21.1538,3.1814
8,1,sample 8 replicate 1,13,2.599999999999998,0.6,0.9266,23.0769,3.6309
8,1,sample 8 replicate 1,14,2.599999999999998,0.65,1.0268,25.0,4.0235
8,1,sample 8 replicate 1,15,2.599999999999998,0.7,1.1291,26.9231,4.4244
8,1,sample 8 replicate 1,16,2.599999999999998,0.75,1.2167,28.8462,4.7676
8,1,sample 8 replicate 1,17,2.599999999999998,0.8,1.3148,30.7692,5.152
8,1,sample 8 replicate 1,18,2.599999999999998,0.85,1.4296,32.6923,5.6019
8,1,sample 8 replicate 1,19,2.599999999999998,0.9,1.5423,34.6154,6.0435
8,1,sample 8 replicate 1,20,2.599999999999998,0.95,1.6592,36.5385,6.5016
8,1,sample 8 replicate 1,21,2.599999999999998,1.0,1.7761,38.4615,6.9596
8,1,sample 8 replicate 1,22,2.599999999999998,1.05,1.8846,40.3846,7.3848
8,1,sample 8 replicate 1,23,2.599999999999998,1.1,1.9388,42.3077,7.5972
8,1,sample 8 replicate 1,24,2.599999999999998,1.15,2.0515,44.2308,8.0388
