sample,replicate,sample_label,point_index,height,distance_mm,force_N,strain_percent,stress_mPa
6,5,sample 6 replicate 5,1,4.599999999999998,0.0,-0.0918,0.0,-3.5972
6,5,sample 6 replicate 5,2,4.599999999999998,0.05,0.1503,1.087,5.8895
6,5,sample 6 replicate 5,3,4.599999999999998,0.1,0.1419,2.1739,5.5603
6,5,sample 6 replicate 5,4,4.599999999999998,0.15,0.1461,3.2609,5.7249
6,5,sample 6 replicate 5,5,4.599999999999998,0.2,0.1586,4.3478,6.2147
6,5,sample 6 replicate 5,6,4.599999999999998,0.25,0.1544,5.4348,6.0502
6,5,sample 6 replicate 5,7,4.599999999999998,0.3,0.167,6.5217,6.5439
6,5,sample 6 replicate 5,8,4.599999999999998,0.35,0.1711,7.6087,6.7045
6,5,sample 6 replicate 5,9,4.599999999999998,0.4,0.1753,8.6957,6.8691
6,5,sample 6 replicate 5,10,4.599999999999998,0.45,0.1795,9.7826,7.0337
6,5,sample 6 replicate 5,11,4.599999999999998,0.5,0.1753,10.8696,6.8691
6,5,sample 6 replicate 5,12,4.599999999999998,0.55,0.1899,11.9565,7.4412
6,5,sample 6 replicate 5,13,4.599999999999998,0.6,0.192,13.0435,7.5235
6,5,sample 6 replicate 5,14,4.599999999999998,0.65,0.1878,14.1304,7.3589
6,5,sample 6 replicate 5,15,4.599999999999998,0.7,0.2129,15.2174,8.3425
6,5,sample 6 replicate 5,16,4.599999999999998,0.75,0.2129,16.3043,8.3425
6,5,sample 6 replicate 5,17,4.599999999999998,0.8,0.2233,17.3913,8.75
6,5,sample 6 replicate 5,18,4.599999999999998,0.85,0.2191,18.4783,8.5854
6,5,sample 6 replicate 5,19,4.599999999999998,0.9,0.2296,19.5652,8.9969
6,5,sample 6 replicate 5,20,4.599999999999998,0.95,0.24,20.6522,9.4044
6,5,sample 6 replicate 5,21,4.599999999999998,1.0,0.24,21.7391,9.4044
6,5,sample 6 replicate 5,22,4.599999999999998,1.05,0.24,22.8261,9.4044
6,5,sample 6 replicate 5,23,4.599999999999998,1.1,0.24,23.913,9.4044
6,5,sample 6 replicate 5,24,4.599999999999998,1.15,0.2546,25.0,9.9765
6,5,sample 6 replicate 5,25,4.599999999999998,1.2,0.2546,26.087,9.9765
6,5,sample 6 replicate 5,26,4.599999999999998,1.25,0.2567,27.1739,10.0588
6,5,sample 6 replicate 5,27,4.599999999999998,1.3,0.2588,28.2609,10.1411
6,5,sample 6 replicate 5,28,4.599999999999998,1.35,0.2651,29.3478,10.3879
6,5,sample 6 replicate 5,29,4.599999999999998,1.4,0.2671,30.4348,10.4663
6,5,sample 6 replicate 5,30,4.599999999999998,1.45,0.2692,31.5217,10.5486
6,5,sample 6 replicate 5,31,4.599999999999998,1.5,0.2692,32.6087,10.5486
6,5,sample 6 replicate 5,32,4.599999999999998,1.55,0.2713,33.6957,10.6309
6,5,sample 6 replicate 5,33,4.599999999999998,1.6,0.2713,34.7826,10.6309
6,5,sample 6 replicate 5,34,4.599999999999998,1.65,0.2692,35.8696,10.5486
6,5,sample 6 replicate 5,35,4.599999999999998,1.7,0.2692,36.9565,10.5486
6,5,sample 6 replicate 5,36,4.599999999999998,1.75,0.2713,38.0435,10.6309
6,5,sample 6 replicate 5,37,4.599999999999998,1.8,0.2797,39.1304,10.96
6,5,sample 6 replicate 5,38,4.599999999999998,1.85,0.2692,40.2174,10.5486
6,5,sample 6 replicate 5,39,4.599999999999998,1.9,0.2713,41.3043,10.6309
6,5,sample 6 replicate 5,40,4.599999999999998,1.95,0.288,42.3913,11.2853
6,5,sample 6 replicate 5,41,4.599999999999998,2.0,0.2838,43.4783,11.1207
6,5,sample 6 replicate 5,42,4.599999999999998,2.05,0.2901,44.5652,11.3676
6,5,sample 6 replicate 5,43,4.599999999999998,2.1,0.2818,45.6522,11.0423
6,5,sample 6 replicate 5,44,4.599999999999998,2.15,0.3298,46.7391,12.9232
6,5,sample 6 replicate 5,45,4.599999999999998,2.2,0.3548,47.8261,13.9028
6,5,sample 6 replicate 5,46,4.599999999999998,2.25,0.384,48.913,15.047
6,5,sample 6 replicate 5,47,4.599999999999998,2.3,0.4383,50.0,17.1748
6,5,sample 6 replicate 5,48,4.599999999999998,2.35,0.551,51.087,21.5909
6,5,sample 6 replicate 5,49,4.599999999999998,2.4,0.6595,52.1739,25.8425
6,5,sample 6 replicate 5,50,4.599999999999998,2.45,0.7597,53.2609,29.7688
6,5,sample 6 replicate 5,51,4.599999999999998,2.5,0.7847,54.3478,30.7484
6,5,sample 6 replicate 5,52,4.599999999999998,2.55,1.0435,55.4348,40.8895
6,5,sample 6 replicate 5,53,4.599999999999998,2.6,1.1854,56.5217,46.4498
6,5,sample 6 replicate 5,54,4.599999999999998,2.65,1.3044,57.6087,51.1129
6,5,sample 6 replicate 5,55,4.599999999999998,2.7,1.3941,58.6957,54.6277
6,5,sample 6 replicate 5,56,4.599999999999998,2.75,1.4693,59.7826,57.5745
6,5,sample 6 replicate 5,57,4.599999999999998,2.8,1.5799,60.8696,61.9083
6,5,sample 6 replicate 5,58,4.599999999999998,2.85,1.678,61.9565,65.7524
6,5,sample 6 replicate 5,59,4.599999999999998,2.9,1.7761,63.0435,69.5964
6,5,sample 6 replicate 5,60,4.599999999999998,2.95,1.8679,64.1304,73.1936
6,5,sample 6 replicate 5,61,4.599999999999998,3.0,1.8345,65.2174,71.8848
6,5,sample 6 replicate 5,62,4.599999999999998,3.05,1.9493,66.3043,76.3832
6,5,sample 6 replicate 5,63,4.599999999999998,3.1,2.0035,67.3913,78.5071
6,5,sample 6 replicate 5,64,4.599999999999998,3.15,2.1475,68.4783,84.1497
6,5,sample 6 replicate 5,65,4.599999999999998,3.2,2.3062,69.5652,90.3683
6,5,sample 6 replicate 5,66,4.599999999999998,3.25,2.4689,70.6522,96.7437
6,5,sample 6 replicate 5,67,4.599999999999998,3.3,2.6359,71.7391,103.2876
6,5,sample 6 replicate 5,68,4.599999999999998,3.35,2.8112,72.8261,110.1567
6,5,sample 6 replicate 5,69,4.599999999999998,3.4,2.9698,73.913,116.3715
6,5,sample 6 replicate 5,70,4.599999999999998,3.45,3.1577,75.0,123.7343
