sample,replicate,sample_label,point_index,height,distance_mm,force_N,strain_percent,stress_mPa
3,1,sample 3 replicate 1,18,2.4499999999999993,0.85,0.9642,34.6939,37.7821
3,1,sample 3 replicate 1,19,2.4499999999999993,0.9,1.0352,36.7347,40.5643
3,1,sample 3 replicate 1,20,2.4499999999999993,0.95,1.0915,38.7755,42.7704
3,1,sample 3 replicate 1,21,2.4499999999999993,1.0,1.1729,40.8163,45.96
3,1,sample 3 replicate 1,22,2.4499999999999993,1.05,1.2439,42.8571,48.7422
3,1,sample 3 replicate 1,23,2.4499999999999993,1.1,1.3232,44.898,51.8495
3,1,sample 3 replicate 1,24,2.4499999999999993,1.15,1.3962,46.9388,54.71
3,1,sample 3 replicate 1,25,2.4499999999999993,1.2,1.4797,48.9796,57.982
3,1,sample 3 replicate 1,26,2.4499999999999993,1.25,1.5715,51.0204,61.5792
3,1,sample 3 replicate 1,27,2.4499999999999993,1.3,1.6738,53.0612,65.5878
3,1,sample 3 replicate 1,28,2.4499999999999993,1.35,1.7719,55.102,69.4318
3,1,sample 3 replicate 1,29,2.4499999999999993,1.4,1.8721,57.1429,73.3582
3,1,sample 3 replicate 1,30,2.4499999999999993,1.45,1.9931,59.1837,78.0995
3,1,sample 3 replicate 1,31,2.4499999999999993,1.5,2.1058,61.2245,82.5157
3,1,sample 3 replicate 1,32,2.4499999999999993,1.55,2.2394,63.2653,87.7508
3,1,sample 3 replicate 1,33,2.4499999999999993,1.6,2.3813,65.3061,93.3111
3,1,sample 3 replicate 1,34,2.4499999999999993,1.65,2.5253,67.3469,98.9538
3,1,sample 3 replicate 1,35,2.4499999999999993,1.7,2.6943,69.3878,105.576
3,1,sample 3 replicate 1,36,2.4499999999999993,1.75,2.8717,71.4286,112.5274
3,1,sample 3 replicate 1,37,2.4499999999999993,1.8,3.0742,73.4694,120.4624
3,1,sample 3 replicate 1,38,2.4499999999999993,1.85,3.2891,75.5102,128.8832
3,1,sample 3 replicate 1,39,2.4499999999999993,1.9,3.4728,77.551,136.0815
3,1,sample 3 replicate 1,40,2.4499999999999993,1.95,3.7253,79.5918,145.9757
3,1,sample 3 replicate 1,41,2.4499999999999993,2.0,4.0217,81.6327,157.5901
3,1,sample 3 replicate 1,42,2.4499999999999993,2.05,4.3118,83.6735,168.9577
3,1,sample 3 replicate 1,43,2.4499999999999993,2.1,4.6144,85.7143,180.815
3,1,sample 3 replicate 1,44,2.4499999999999993,2.15,4.9462,87.7551,193.8166
3,1,sample 3 replicate 1,45,2.4499999999999993,2.2,5.3115,89.7959,208.1309
