sample,replicate,sample_label,point_index,height,distance_mm,force_N,strain_percent,stress_mPa
4,3,sample 4 replicate 3,1,2.4499999999999993,0.0,0.0125,0.0,0.4898
4,3,sample 4 replicate 3,2,2.4499999999999993,0.05,0.0396,2.0408,1.5517
4,3,sample 4 replicate 3,3,2.4499999999999993,0.1,0.1064,4.0816,4.1693
4,3,sample 4 replicate 3,4,2.4499999999999993,0.15,0.1899,6.1224,7.4412
4,3,sample 4 replicate 3,5,2.4499999999999993,0.2,0.2692,8.1633,10.5486
4,3,sample 4 replicate 3,6,2.4499999999999993,0.25,0.359,10.2041,14.0674
4,3,sample 4 replicate 3,7,2.4499999999999993,0.3,0.4383,12.2449,17.1748
4,3,sample 4 replicate 3,8,2.4499999999999993,0.35,0.528,14.2857,20.6897
4,3,sample 4 replicate 3,9,2.4499999999999993,0.4,0.6052,16.3265,23.7147
4,3,sample 4 replicate 3,10,2.4499999999999993,0.45,0.6845,18.3673,26.8221
4,3,sample 4 replicate 3,11,2.4499999999999993,0.5,0.8014,20.4082,31.4028
4,3,sample 4 replicate 3,12,2.4499999999999993,0.55,0.8828,22.449,34.5925
4,3,sample 4 replicate 3,13,2.4499999999999993,0.6,0.9496,24.4898,37.21
4,3,sample 4 replicate 3,14,2.4499999999999993,0.65,1.0268,26.5306,40.2351
4,3,sample 4 replicate 3,15,2.4499999999999993,0.7,1.1145,28.5714,43.6716
4,3,sample 4 replicate 3,16,2.4499999999999993,0.75,1.1938,30.6122,46.779
4,3,sample 4 replicate 3,17,2.4499999999999993,0.8,1.2919,32.6531,50.623
4,3,sample 4 replicate 3,18,2.4499999999999993,0.85,1.3837,34.6939,54.2202
4,3,sample 4 replicate 3,19,2.4499999999999993,0.9,1.486,36.7347,58.2288
4,3,sample 4 replicate 3,20,2.4499999999999993,0.95,1.5778,38.7755,61.826
4,3,sample 4 replicate 3,21,2.4499999999999993,1.0,1.68,40.8163,65.8307
4,3,sample 4 replicate 3,22,2.4499999999999993,1.05,1.7844,42.8571,69.9216
4,3,sample 4 replicate 3,23,2.4499999999999993,1.1,1.8929,44.898,74.1732
4,3,sample 4 replicate 3,24,2.4499999999999993,1.15,2.0119,46.9388,78.8362
4,3,sample 4 replicate 3,25,2.4499999999999993,1.2,2.1329,48.9796,83.5776
4,3,sample 4 replicate 3,26,2.4499999999999993,1.25,2.2665,51.0204,88.8127
4,3,sample 4 replicate 3,27,2.4499999999999993,1.3,2.4105,53.0612,94.4553
4,3,sample 4 replicate 3,28,2.4499999999999993,1.35,2.5524,55.102,100.0157
4,3,sample 4 replicate 3,29,2.4499999999999993,1.4,2.711,57.1429,106.2304
4,3,sample 4 replicate 3,30,2.4499999999999993,1.45,2.8717,59.1837,112.5274
4,3,sample 4 replicate 3,31,2.4499999999999993,1.5,3.0491,61.2245,119.4788
4,3,sample 4 replicate 3,32,2.4499999999999993,1.55,3.2307,63.2653,126.5948
4,3,sample 4 replicate 3,33,2.4499999999999993,1.6,3.4227,65.3061,134.1183
4,3,sample 4 replicate 3,34,2.4499999999999993,1.65,3.6585,67.3469,143.3582
4,3,sample 4 replicate 3,35,2.4499999999999993,1.7,3.9278,69.3878,153.9107
4,3,sample 4 replicate 3,36,2.4499999999999993,1.75,4.2012,71.4286,164.6238
4,3,sample 4 replicate 3,37,2.4499999999999993,1.8,4.4787,73.4694,175.4976
4,3,sample 4 replicate 3,38,2.4499999999999993,1.85,4.7897,75.5102,187.6842
4,3,sample 4 replicate 3,39,2.4499999999999993,1.9,5.1654,77.551,202.406
4,3,sample 4 replicate 3,40,2.4499999999999993,1.95,5.5556,79.5918,217.6959
4,3,sample 4 replicate 3,41,2.4499999999999993,2.0,5.8395,81.6327,228.8205
4,3,sample 4 replicate 3,42,2.4499999999999993,2.05,6.2631,83.6735,245.4193
4,3,sample 4 replicate 3,43,2.4499999999999993,2.1,6.7348,85.7143,263.9028
4,3,sample 4 replicate 3,44,2.4499999999999993,2.15,7.2315,87.7551,283.366
4,3,sample 4 replicate 3,45,2.4499999999999993,2.2,7.6072,89.7959,298.0878
4,3,sample 4 replicate 3,46,2.4499999999999993,2.25,3.0345,91.8367,118.9067
5,3,sample 5 replicate 3,1,2.8000000000000007,0.0,0.0271,0.0,1.0619
5,3,sample 5 replicate 3,2,2.8000000000000007,0.05,0.0396,1.7857,1.5517
5,3,sample 5 replicate 3,3,2.8000000000000007,0.1,0.0501,3.5714,1.9632
5,3,sample 5 replicate 3,4,2.8000000000000007,0.15,0.0584,5.3571,2.2884
5,3,sample 5 replicate 3,5,2.8000000000000007,0.2,0.0751,7.1429,2.9428
5,3,sample 5 replicate 3,6,2.8000000000000007,0.25,0.1002,8.9286,3.9263
5,3,sample 5 replicate 3,7,2.8000000000000007,0.3,0.1336,10.7143,5.2351
5,3,sample 5 replicate 3,8,2.8000000000000007,0.35,0.1732,12.5,6.7868
5,3,sample 5 replicate 3,9,2.8000000000000007,0.4,0.215,14.2857,8.4248
5,3,sample 5 replicate 3,10,2.8000000000000007,0.45,0.2734,16.0714,10.7132
5,3,sample 5 replicate 3,11,2.8000000000000007,0.5,0.3318,17.8571,13.0016
5,3,sample 5 replicate 3,12,2.8000000000000007,0.55,0.4007,19.6429,15.7014
5,3,sample 5 replicate 3,13,2.8000000000000007,0.6,0.48,21.4286,18.8088
5,3,sample 5 replicate 3,14,2.8000000000000007,0.65,0.5531,23.2143,21.6732
5,3,sample 5 replicate 3,15,2.8000000000000007,0.7,0.6449,25.0,25.2704
5,3,sample 5 replicate 3,16,2.8000000000000007,0.75,0.7492,26.7857,29.3574
5,3,sample 5 replicate 3,17,2.8000000000000007,0.8,0.8327,28.5714,32.6293
5,3,sample 5 replicate 3,18,2.8000000000000007,0.85,0.9058,30.3571,35.4937
5,3,sample 5 replicate 3,19,2.8000000000000007,0.9,0.9809,32.1429,38.4365
5,3,sample 5 replicate 3,20,2.8000000000000007,0.95,1.0727,33.9286,42.0337
5,3,sample 5 replicate 3,21,2.8000000000000007,1.0,1.1583,35.7143,45.3879
5,3,sample 5 replicate 3,22,2.8000000000000007,1.05,1.2355,37.5,48.413
5,3,sample 5 replicate 3,23,2.8000000000000007,1.1,1.344,39.2857,52.6646
5,3,sample 5 replicate 3,24,2.8000000000000007,1.15,1.44,41.0714,56.4263
5,3,sample 5 replicate 3,25,2.8000000000000007,1.2,1.5402,42.8571,60.3527
5,3,sample 5 replicate 3,26,2.8000000000000007,1.25,1.6446,44.6429,64.4436
5,3,sample 5 replicate 3,27,2.8000000000000007,1.3,1.7468,46.4286,68.4483
5,3,sample 5 replicate 3,28,2.8000000000000007,1.35,1.847,48.2143,72.3746
5,3,sample 5 replicate 3,29,2.8000000000000007,1.4,1.9576,50.0,76.7085
5,3,sample 5 replicate 3,30,2.8000000000000007,1.45,2.0787,51.7857,81.4538
5,3,sample 5 replicate 3,31,2.8000000000000007,1.5,2.2143,53.5714,86.7672
